PHP程式設計師(J03),神通資訊科技股份有限公司,台北市內湖區,25.0689422,121.5909027,1、平台網站程式開發維護； 2、使用PHP + MySQL 開發網頁應用程式； 3、需熟悉OOP、MVC及ORM； 4、Git版控維護與上版的執行； 5、有框架(framework)開發經驗； 6、熟悉Linux。,Linux、OOP、PHP、MySQL 不拘 ,1、具LAMP[Linux+Apache+Mysql+PHP] 開發經驗者佳； 2、具PHP+OOP開發經驗者佳; 3、有大型網站的開發經驗； 4、精通OOP開發，能夠靈活運用各種設計模式； 5、熟悉Linux(centos)環境、熟悉MVC架構，能夠對MySQL資料庫進行優化管理。 ※若有以 PHP 開發的作品，可以附上網頁連結或是相關程式。
Android實習工程師,橙色數位股份有限公司,台北市大安區羅斯福路三段95號10樓之2,25.0225861,121.5263478,橙色數位是一間充滿歡笑與幹勁的公司，我們正在尋找經驗豐富且積極主動的技術高手，我們希望你能擁有的特質不需要是相關科系或是名校畢業，我們只在乎你的想法、你的能力，要有良好的溝通能力，能和優秀的夥伴密切協同工作，能夠清晰勇敢的表達自己的想法，你必需充滿創意，我們會給你最大的自由去打破常規，讓你帶給使用者最美好的經驗，你將享有最大的發揮空間和個人自由，你要略懂自我要求，有時限觀念和責任感，有解決問題的精神和能力，凡事我們喜歡聽到有可能，不習慣聽到沒辦法，樂於學習矽谷最新的網路技術，沒事愛玩Open Source，個性開朗活潑，最好有點幽默感，人有點瘋癲沒關係，因為公司的每個人都是這樣的，可行的英文閱讀能力，因為平常會看到的文件只會有英文的，平常喜歡逛國內外的新創網站，擁有好奇心和對網路熟悉，才有辦法明白使用者要什麼。   工作之餘會寫一些自己的程式作品或參加 Open Source Project。  具有創業家精神，能主動發現機會和市場需求並提出解決方案。   為什麼你該加入我們？  我們很好玩，能夠讓你每天上班都很開心。  扁平的組織與順暢的溝通管道，只要你願意，隨時可以跟可愛的老闆共進晚餐。  充滿活力與衝勁的高速成長團隊，在這裡絕對不怕找不到自己的發展空間。  還有很多，來了你就會知道。   這麼棒的公司，你還不快來找我們聊聊！   工作內容:  1.配合系統開發Android平台APP  2.協助發想手機APP的新應用   成就樂趣：  1、產品開發自主權，每位成員都參與產品設計討論  2、專案成員自訂進度時程  3、嘗試新技術的機會，我們沒有包袱。,Linux、Android 不拘 ,精通至少一種物件導向程式設計語言  熟悉Android手機應用軟體開發（Android SDK）  熟悉資料庫設計及軟體開發  1.具備兩個以上完整專案之開發經驗  具備以下觀念尤佳  (1)熟悉user behavior設計概念  (2)軟體上架經驗者尤佳（Apple App Store、Google Play、電信商市集）
實習PHP 後端工程師（Back-End Engineer）,橙色數位股份有限公司,台北市大安區羅斯福路三段95號10樓之2,25.0225861,121.5263478,橙色數位是一間充滿歡笑與幹勁的公司，我們正在尋找經驗豐富且積極主動的技術高手，我們希望你能擁有的特質不需要是相關科系或是名校畢業，我們只在乎你的想法、你的能力，要有良好的溝通能力，能和優秀的夥伴密切協同工作，能夠清晰勇敢的表達自己的想法，你必需充滿創意，我們會給你最大的自由去打破常規，讓你帶給使用者最美好的經驗，你將享有最大的發揮空間和個人自由，你要略懂自我要求，有時限觀念和責任感，有解決問題的精神和能力，凡事我們喜歡聽到有可能，不習慣聽到沒辦法，樂於學習矽谷最新的網路技術，沒事愛玩Open Source，個性開朗活潑，最好有點幽默感，人有點瘋癲沒關係，因為公司的每個人都是這樣的，可行的英文閱讀能力，因為平常會看到的文件只會有英文的，平常喜歡逛國內外的新創網站，擁有好奇心和對網路熟悉，才有辦法明白使用者要什麼。工作之餘會寫一些自己的程式作品或參加 Open Source Project。具有創業家精神，能主動發現機會和市場需求並提出解決方案。為什麼你該加入我們？我們很好玩，能夠讓你每天上班都很開心。扁平的組織與順暢的溝通管道，只要你願意，隨時可以跟可愛的老闆共進晚餐。充滿活力與衝勁的高速成長團隊，在這裡絕對不怕找不到自己的發展空間。還有很多，來了你就會知道。這麼棒的公司，你還不快來找我們聊聊！,不拘 不拘 ,若您具備以下條件歡迎加入我們1. 具有 PHP Framework 使用經驗 (如:Joomla Zend  Phalcon  CI ...etc)。2. 具有 JavaScript 使用經驗。3. 熟悉 LAMP 架構與資料庫設計管理。4. 熟悉 AJAX、XML、JSON、REST 等網路技術。5. 熟悉版本控制 (如: SVN   Git ...etc)。6. 曾有電子商務平台開發經驗。7. 接觸過大流量系統開發。
系統設計師(熟基金股務系統),富蘭克林華美證券投資信託股份有限公司,台北市大安區忠孝東路四段87號10樓,25.041776,121.54764,1.基金股務系統維護。 2.專案執行。 3.其他主管交辦事項。,Delphi、MS SQL 軟體程式設計 ,1.程式語言：熟悉Delphi  具Visual C#實作經驗者尤佳。  2.資料庫：熟MS-SQL Server 及 stored procedure、function、trigger設計撰寫。 3.具基金股務系統開發、設計3年以上工作經驗。 3.具投信/投顧系統相關經驗者尤佳。 4.個性積極樂觀、負責任且具備團隊合作精神。
資深平台軟體工程師(NC-痞客邦研發中心),PIXNET_優像數位媒體科技股份有限公司,台北市中山區民生東路二段149號3樓,25.058166,121.5352974,1.開發公司軟體專案(後端) 2.規劃公司軟體專案架構(API等) 3.規劃公司後端新技術導入 4.帶領資淺軟體工程師進行軟體開發專案,不拘 不拘 ,加分項目： 1. 四年以上網站軟體開發經驗(PHP佳) 2. 熟悉網站軟體開發流程方法 3. 熟悉API設計與開發(restful API) 4. 熟悉資料庫系統應用，包含RDBMS與NoSQL 5. 善溝通協調  福利制度 1.提供完善保險制度使同仁更有保障：勞保、健保、出差同仁旅遊平安險。
資深C++軟體工程師(薪資60K~150K 依能力而定),創樂科技有限公司,台北市內湖區內湖路一段120巷15弄8號5樓,25.0817648,121.5631101,職責一：完成主管交付之工作  1.討論並瞭解工作內容。  2.分割工作項目評估工作時間。  3.交付期限內完成工作。 職責二：專案相關之交流與討論  1．專案開始時與相關人員討論並找出最佳的工作方式與時程。  2．工作期間若有問題應時常與相關人員交流，以確保工作正確與順利。 職責三：確保程式碼開發流程   1．將程式碼使用Git做基本版控的功能。   2．變數與函數的命名具有可讀性。   3．每次的Issue的修正附上可能讓人瞭解的Commit Log。   4．所有的Issue使用Branch另外開發，經過Code Review與QT後才進入master。 職責四：遊戲二次開發 1．應用程式架構上的分析。 2．程式碼流程的分析。 3．Tool-Chain的瞭解。 4．開發環境建置。 5．與原開發商的技術客服諮詢與排錯。 職責五：專案執行 1．記錄開發過程 (JIRA)。 2．DK/API文件的撰寫。 3．Demo程式交付。 4．Unit/Function Test程式交付。,C++、Visual Studio 不拘 ,1.專業能力：C/C++  Git  Lua(有尤佳)  SQL(有尤佳)  C#(有尤佳) 2.多執行緒的開發經驗。 3.網路相關功能開發經驗。 4.資料庫存取開發經驗。 5.Cocos-2D Framework開發經驗(有尤佳)。 6.棋牌類遊戲開發經驗(有尤佳)。 7.加密演算法的使用或開發經驗(有尤佳)。 8.熟悉棋牌遊戲(有尤佳)。
系統分析師(T19),關貿網路股份有限公司,台北市南港區三重路19之13號6樓(115),25.058303,121.613953,1.國稅專案扣免繳、遺產稅、贈與稅等分稅系統分析。 2.其他專案系統分析或專案管理。,OOAD、UML、Oracle、PL/SQL 不拘 ,需具備系統分析、開發及維運經驗，有政府專案經驗優先錄用。 1.熟悉Web Application分析、開發設計。 2.資料庫:熟SQL、Oracle、Stored Procedure。 3.熟UML或其他OOAD系統分析、設計工具。 具工作熱忱，樂於學習成長，喜歡參與專案團隊開發及討論，可獨立作業。
JAVA工程師（台北市）,國泰健康管理顧問股份有限公司,台北市大安區敦化南路二段333號7樓,25.022086,121.5491166,1.負責軟體之分析、設計以及程式撰寫。2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。 3.進行軟體之測試與修改。4.其他周邊系統介接功能開發。,AJAX、Java、JSP、Spring、DB2、MS SQL、MySQL、Tomcat、HTML、JavaScript、XML、jQuery 不拘 ,1. 擅長以下語言：Java、AJAX、jQuery、Spring、Hibernate 2. 2年以上WEB應用程式開發與維護經驗，具醫療資訊系統經驗者尤佳3. 具穿戴裝置資料串接者尤佳4. 有製作響應式網站網頁經驗者為佳5. 具團隊精神、能獨立規劃與開發、擅溝通
.Net程式開發人才,明台產物保險股份有限公司_資訊部,台北市大安區仁愛路四段1號,25.0382984,121.5440218,1.產險應用系統開發、維運  2.系統整合測試與功能檢測  3.系統文件撰寫,不拘 不拘 ,1. 3年以上金融保險相關產業.Net Framework Web 開發經驗  2. 熟悉C#、VB.Net、HTML、XML、JavaScript、AJAX及標準 SQL等技術之開發  3. 積極主動、具學習熱忱、具責任感、具抗壓性  4. 熟悉以下技術尤佳：  Web：MVC架構開發經驗  資料庫：MS SQL Server T-SQL或Oracle PL/SQL  報表開發：Reporting Services、Crystal Report、Smart Query或其他報表工具之開發
資深前端工程師 Senior React.js Frontend Developer(資訊本部),東南旅行社股份有限公司,台北市中山區中山北路二段60號,25.0566307,121.522532,與產品企劃 系統架構師及設計師及後端工程師合作打造前端界面  熟悉跨瀏覽器開發及跨裝置相容性設計  有學習及研究新技術的熱忱  持續改善及優化網站  RWD網站製作,不拘 不拘 ,精通前端開發技術(HTML5 CSS3 Webpack babel...等) React SPA 前台網站維護及開發(熟悉React  Redux) 熟悉ES6 特性及語法 熟悉後端 API 串接及使用 JSON 進行資料傳遞 具有RWD經驗 熟悉前端Unit Test(例：使用過mocha  jest 等測試框架)  加分條件 熟悉GA  GTM  Facebook pixel及SEO等行銷工具  了解後端程式運作原理
資深軟體工程師,崇越科技股份有限公司,台北市內湖區,25.0689422,121.5909027,1. 技術研發與資訊應用系統架構設計。2. 企業 Web 應用程式維護與開發。3. 軟體專案應用系統開發。4. 行動裝置應用開發。,不拘 不拘 ,＊有數據應用整合經驗或物聯網裝置開發經驗者尤佳。＊需具備資訊架構開發與設計相關經驗。＊需具備實際軟體專案執行相關經驗。＊重團隊合作與技術分享。＊作業系統：Windows、iOS、Android＊資料庫：Oracle、MS-SQL.＊開發語言：ASP.NET(C#)、SQL、HTML、CSS、JavaScript、 Ajax、Java、Objective-C＊工具：Visual Studio / Eclipse / Xcode
QA 自動化測試軟體工程師,萬寶華企業管理顧問股份有限公司,台北市大安區敦化南路2段105號10、13樓,25.0284385,121.5491655,工作內容 1. 跨部門合作，了解客戶以及內部使用者對產品的使用感受以及分析品質建議 2. 整理回報測試結果，協助研發工程師釐清問題、規納問題發生步驟並追蹤議題 3. 自動化測試軟體程式設計、執行與撰寫，發揮專業能力改善品質,不拘 不拘 ,1. 具兩年以上軟體或網路通訊產業的工作經驗。 2. 熟悉程式語言: Java  Python  bash shell script 3. 熟悉Linux系統， web平台和資料庫系統 4. 具軟體開發經驗或自動化測試軟體開發經驗 5. 精通除錯工具的使用 6. 邏輯清晰，並善於溝通。  7. 能夠主動提出問題並協調解決問題
App軟體工程師(AR/VR/Web),台灣盈米科技股份有限公司,台北市信義區東興路63之1號7樓,25.0469637,121.5668154,(1)使用 Unity/Unreal或 Android/iOS 整合開發環境研發    AR/VR/MR/Web 相關互動應用程式 (2)協助研發軟體技術及新工具。 (3)App效能優化。 (4)專案工時與成本評估。,不拘 不拘 ,1)具1年以上 Android/iOS  app開發與雙平台上架實戰經驗者。 (2)具1年以上Unity/Unreal專案開發經驗  並能將 Unity/Unreal專案    建置發佈到各平台 (Android/iOS/PC)者佳。 (3)具C#  C++  Web相關語言概念或經驗。 (4)具資料庫實作經驗者佳。  (5)溝通能力佳，主動積極，能配合團隊作業。 (6)請檢附作品或相關文件。
數位科技部-Internet程式設計師(數位業務系統科),富邦人壽保險股份有限公司(總公司),台北市內湖區,25.083416,121.590373,ASP/.NET(C#)網站與APP程式開發維護,不拘 不拘 ,-程式設計類:ASP.NET/C#及ASP軟體開發 了解MVC3以上及ORM基礎認識尤佳 -資料庫設計類:了解MS SQL應用開發  具備一定的T-SQL基礎 -了解Javascript及JQuery(尤佳) AJAX應用 基礎CSS3網業技術應用 -了解HTML5及BootStrap3(尤佳)之應用開發 -了解WebService/WebAPI/XML/JSON之應用開發 具有良好的溝通協調能力 細心負責 主動積極
軟體工程師,全虹企業股份有限公司,台北市內湖區民權東路六段18號6樓,25.066202,121.5777135,1.負責公司應用系統與服務平台之開發及維運 。 2.確保系統執行效能及服務品質 。 3.依據公司所需，參與專案小組執行解決方案,不拘 不拘 ,1.具基本資料庫操作之能力 。 2.具解決問題的獨立思考能力及自主學習能力，能夠追蹤程式碼及作業流程找出問題點。 3.學習意願高、抗壓力強、勇於接受挑戰並具與跨單位的溝通協調能力及良好的團隊合作精神。 4.具 .Net、Java開發經驗尤佳 。
PHP工程師(B0203),PChome Online_網路家庭國際資訊(股)公司,台北市大安區敦化南路二段105號12樓,25.028723,121.548946,網站開發及維護,Linux、AJAX、PHP、MySQL、Oracle、PL/SQL 不拘 ,－ 1年以上相關工作經驗  － 熟PHP/JavaScript/jQuery/AJAX/HTML/CSS3  － 具Oracle/Mysql相關經驗並熟悉SQL語法  － 具Linux系統相關經驗  － 良好溝通能力，團隊配合度高，抗壓性高 －有使用VCS(git)經驗者佳 －有挑戰大流量，超多使用者，巨量資料及交易資訊站的熱忱。
資訊部 - Android 軟體開發工程師,東森新聞雲股份有限公司,台北市南港區,25.0312347,121.61119489999999,ETToday為數位時代台灣2016年網路服務流量百大排行榜第15名，同時也是台灣新聞類媒體的觸及率第1名，目前正積極發展行動APP，優化新聞，影音，直播，大數據，推薦等各項功能。我們的行動團隊來自台灣手機大廠，實戰經驗豐富，歡迎行動端好手一同加入新媒體，提供用戶最佳的行動端體驗！  - 東森新聞雲 Android App 功能研究，開發，維護 - 東森新聞雲 Android App 新聞，直播與影音功能優化，播放器功能開發 - 東森新聞雲會員與 Facebook，Google，Line，微博等社群媒體連結開發以及 Token 管理 - Android App 與後端 PHP 介面整合,Android、AJAX、Java、jQuery 不拘 ,- 熟悉 Android 軟體開發且具備 Android App 開發經驗 - 熟悉Java 或 C/C++程式語言  - 熟悉作業系統、資料結構、演算法的基礎知識 - 對媒體 App 開發有經驗者尤佳 - 對影音 App 開發有經驗者尤佳  歡迎具創意/喜歡挑戰者，加入研發團隊
POS系統客服專員,眾碩科技股份有限公司,台北市大同區承德路3段40號7樓,25.064699,121.518076,1.商用軟體POS零售與餐飲/美容等ERP系統產品維護服務。 2.提供客戶諮詢維護/上課訓練/上線導入/售後等服務。 3.可學習電腦系統運用及產業管理顧問之專長。 4.具高學習及高成長與獎金機會!,Windows XP、Windows 7、Windows Server 2008、DB2、MS SQL、MySQL、Excel、PowerPoint、Word 不拘 ,輕型機車、普通重型機車、普通小型車
SAP 程式設計師 (Portal),(總公司)南山人壽保險股份有限公司,台北市信義區莊敬路168號,25.029485,121.562227,●維護現有網站系統,Java、Spring、DB2、Sybase 不拘 ,●熟悉Java開發相關技術(Struts2  Spring)●熟悉資料庫(DB2  Sybase)系統設計及其相關程式開發●具5年以上軟體開發經驗，其中三年以上為Java網站開發之經驗●具Java網站程式開發技術及自學能力●具報表軟體(CrystallReport)經驗佳●有良好溝通能力
【資訊】資訊安全技術人員,國泰世華商業銀行股份有限公司_人力資源部,台北市內湖區,25.083416,121.590373,1. SOC二線事件分析與監控 2. 資安防禦系統管理與維運作業。  3. 執行資訊安全相關專案及資安技術評估規劃。,不拘 不拘 ,【學經歷條件】 1.  學歷系所：大學以上，資訊相關科系尤佳。 2.  工作經歷：二年以上網路/資料庫/作業系統/資訊安全任職經歷。 【其他條件】 1.  有SOC二線監控分析經驗尤佳。 2.  需有以下產品任二項以上實際維運管理或是建置經驗。       (SIEM、DLP、IPS/IDS、APT、Source Code Scan、VA) 3.  具資安/系統/網路專業認證尤佳。
軟體工程師(軟力處-台北),凌群電腦股份有限公司,台北市萬華區峨眉街115號6樓,25.044442,121.503676,1.專案軟體開發:依據專案計畫，經由訪談、分析、設計，開發符合專案需求功能之軟體/系統；並負責後續的軟體/系統維護 2.產品研發:包含自有產品開發，以及產品客製化之程式開發與維護,Linux、Windows 2000、Windows 2003、Windows 95、Windows 98、Windows XP、Windows 7、Windows Server 2008、C#、C++ 不拘 ,1.熟悉Window 系統或 Linux、C++ 或 C# 2.熟悉通訊技術或資料庫尤佳 3.熟悉軟體工程與測試相關技術 4.具備軟體產品或共用元件研發經驗 5.具二年以上專案開發經驗者尤佳 6.英文中等，具表達能力、自主管理與自我學習能力佳
APP工程師,VTeam Financial Technology Service Corp._天逸財金科技服務股份有限公司,台北市士林區承德路四段174號6樓,25.0865759,121.5226402,1. 開發app以及app上架  2. 維護APP應用 3. 重視 UI與互動性設計 4. 具學習熱忱肯投入工作，能團隊合作者,AIX、Linux、Solaris、UNIX、Windows 2003、Android、iOS、Windows Server 2012、AJAX、C、C#、C++、C++.Net、Java、PHP、Visual C++、DB2、JDBC、MS SQL、MySQL、Oracle、J2ME、JavaScript、XML、jQuery 不拘 ,1. 有開發web 網站 及 APP 經驗 2. 有金融背景尤佳 作業系統類：AIX、Linux、Solaris、UNIX、Windows 2003、Android、iOS、Windows Server 2012 電腦╱網路類 - 程式設計類：AJAX、C、C#、C++、C++.Net、Java、PHP、Visual C++ 電腦╱網路類 - 資料庫設計類：DB2、JDBC、MS SQL、MySQL、Oracle 電腦╱網路類 - 網頁技術類：DHTML、Dreamweaver、HTML、J2SE、JavaScript、XML、jQuery
Mobile APP應用開發工程師,翱騰國際科技股份有限公司,台北市內湖區瑞光路68號3樓  (內湖科技園區),25.0707458,121.5819401,1.負責iOS或Android Application軟體之程式撰寫。 2.進行軟體之測試與修改。,Linux、Android、iOS、Java、WinForm、Objective-C、XML 系統整合分析、軟體工程系統開發、軟體程式設計、結構化程式設計、網路程式設計、模組化系統設計 ,(1) 具備 iOS APP或Android Application一年以上開發經驗。 (2) 熟iOS SDK、Object C 、XCode、Interface builder、Android SDK (3) 熟悉JSON/XML解析、網路通訊、GCD、Facebook SDK串接、APNS者尤佳 (4) 有已經上架的 App 作品，對 App 效能調整有經驗者佳(面試請攜帶作品) (5) 懂基本T-SQL與資料庫操作語法 (6) 對雲端技術有興趣
雲端平台產品規劃/系統工程師,霖園關係企業_神坊資訊股份有限公司,台北市大安區敦化南路二段333號11樓,25.021873,121.549305,1. 維護並管理公司內部IT設備及雲端運算系統 2. 至客戶端進行雲端運算平台規劃、POC及技術文件製作 3. 研究公有雲與私有雲平台之服務與產品 4. 虛擬化相關產品建置、產品技術教育訓練文件製作及執行,不拘 不拘 ,普通重型機車、普通小型車
軟體系統客服人員,眾碩科技股份有限公司,台北市大同區承德路3段40號7樓,25.064699,121.518076,1.商用ERP軟體及POS/美容等軟體系統維護服務 2.提供客戶諮詢維護/上課訓練/上線導入/售後等服務 3.可學習電腦系統運用及產業管理顧問之專長 4.具高學習及高成長與獎金機會!,Windows XP、Windows 7、Windows Server 2008、DB2、MS SQL、MySQL、Excel、PowerPoint、Word 不拘 ,輕型機車、普通重型機車、普通小型車
D0716 .NET程式設計師/系統分析師(內湖),仁寶電腦工業股份有限公司,台北市內湖區瑞光路581號(114)  (內湖科技園區),25.0799036,121.5680055,1.能獨立開發維運Internet Web資訊系統。2.熟悉ASP.NET與MS SQL; 有雲端服務(Cloud/Azure)及行動解決方案(APP)架構設計、整合或者熟悉PowerBI等雲端呈現工具經驗者佳。3.客戶端需求及問題收集、流程分析、系統規劃與技術解決與支援。4.配合專案執行，能自我學習新技術並開發相關功能。5.良好溝通技巧，具團隊合作精神，勇於解決問題、面對挑戰。6.依公司組織發展方向執行新型態專案任務。,不拘 不拘 ,1. 具2年以上軟體/系統工程師經驗2. 具系統整合相關、專案控管經驗; 具有網路管理尤佳3. 熟Win/Web開發工具與SQL語法  基本MS SQL管理4. 熟Microsoft  Azure  Cloud相關產品經驗尤佳5. 有大數據資料分析經驗  熟R/Python語言尤佳 6. 須具備英文閱讀與基本的溝通能力
使用者經驗分析(UX Research)副理,新蛋全球生活網_新蛋國際服務股份有限公司,台北市松山區敦化北路207號9樓,25.0580023,121.5496155,1. 百貨業電子商務消費者行為研究、競品分析、產業觀察與消費趨勢分析研究 2. 獨立完成使用者介面流程規劃與wireframe設計 3. 善用Google Analytics觀察分析使用行為、解讀與報告,不拘 不拘 ,1. 擅長資料蒐集與研究，熟悉UIUX之行為研究方法 2. 具備良好的跨部門溝通協調技巧與簡報能力 3. 對電子商務濃厚的興趣與熱誠、充滿好奇心與敏銳的行為觀察力 4. 具備電子商務與消費經驗相關之工作領域2-3年以上
iOS APP 工程師/資深 iOS APP工程師,瑄品股份有限公司,台北市信義區信義路五段5號7樓7F02室,25.0332591,121.562324,喜歡做酷、帥的介面，覺得做好酷、帥的 App 會很爽。  負責 iOS APP 軟體開發工作，歡迎優秀人才加入。,Objective-C、SWIFT 不拘 ,1.至少2年以上 Native iOS 開發經驗 (Objective-C/Swift/React Native)。  2.熟悉 iOS 系統架構及相關技術，有實際 iOS 平臺開發經驗。  3.熟練掌握 iOS 各類元件，以及介面繪製、後臺運行、資料存儲等原理。  4.了解 Google / Facebook 等第三方 API。  5.對性能優化、記憶體優化有一定的瞭解。  6.有線上作品者優先考慮
應用工程工程師,景道股份有限公司,台北市士林區中山北路五段839號2樓,25.1020341,121.5255002,1.提供技術諮詢，以及基本的操作教學2.sa系統處理3.光纖網路架構規劃及技術提供4.門禁系統規劃及技術提供5.無經驗者，可培訓6.具光纖施作，規劃經驗，電信，公共天線，大哥大強波施作規劃經驗者尤佳,不拘 不拘 ,伺服器網站管理維護、作業系統基本操作、資料備份與復原、電腦設備裝配、資訊設備操作檢修、資訊設備環境設定、安裝與維護網路安全系統、規劃與管理防火牆、文書處理軟體操作、流程圖軟体操作、簡報軟体操作。
.NET工程師-營運系統【商周集團-資訊管理部】,商周集團_商周編輯顧問股份有限公司,台北市中山區民生東路二段141號4樓,25.0581274,121.5342703,1. ASP.Net(C#)內部營運系統開發與維護 2. 使用MVC或3 Layer三層式架構設計方法 3. 使用jQuery、JavaScript等互動式開發方法,不拘 不拘 ,1. 具有MVC設計架構經驗佳 2. 具有使用者需求訪談(SA)，規劃、設計資料庫結構(SD)的經驗佳 3. 具有內部營運系統開發的相關經驗者佳 4. 具有系統改寫或翻新的相關經驗者佳 5. 能夠獨立作業並有團隊進行合作相關經驗 6. 3~5年以上程式開發相關工作經歷
Java Backend Developer,伯牙網路有限公司,台北市內湖區,25.0689422,121.5909027,1.開發、調整、優化API介面及商業邏輯 2.接入合作廠商之API並整合 3.開發並維護交易引擎核心功能 4.撰寫單元測試，需涵蓋情境測試和效能測試 5.研究新技術並實作,OOAD、OOP、SDLC、Java、J2EE 不拘 ,Requirements: 1. 2+ years java&JavaEE 開發經驗 2. 熟悉Maven、Git等工具使用 3. 了解Java 8 lambda 語法以及新API (ex: Date Api) 4. 熟悉Junit或TestNG等testing framework 5. 具有資料庫系統設計開發相關經驗 6. 熟悉Redis、MongoDB 7. 對新技術有熱情、可以自主學習、良好的團隊合作認知以及溝通能力  Bonus Plus: 1. Event driven  parallel programming  non-blocking IO. 2. Other Language  ex: functional programming language.
Senior PHP Developer / 資深PHP 軟體工程師,集邦科技股份有限公司_TRENDFORCE,台北市中山區南京東路三段68號11樓,25.0516362,121.538883,1. 熟悉JavaScript / jQuery / PHP / MySQL / HTML5  (2年以上開發經驗) 2. 平台網站程式開發、維護 3. 前後端系統開發建置 4. 伺服器端相關接口開發 5. 有Linux 相關操作經驗者佳 6. 具有電子商務平台開發、維護以及程式撰寫的經驗  7. 程式串接API開發/維護 8. 具有 Laravel、CI或其他PHP Framework 使用經驗,不拘 不拘 ,熟悉MySQL及常見資料分析應用；曾經完成任何程式相關的MOOC課程； 曾經貢獻過Open Source專案；定期追蹤最新軟體開發相關消息 若是你對這些技術有興趣，學經歷不拘、只要有想學習的熱忱，並想要與我們一起共事，都歡迎與我們連繫!
D4000 網站維運工程師(搜尋引擎/推薦系統),富邦媒體科技股份有限公司(富邦momo),台北市內湖區洲子街96號4樓  (內湖科技園區),25.0800028,121.571197,網站程式開發、大型網站管理與維護- 1.網站程式設計及應用系統服務開發。 2.搜尋引擎/推薦系統整合、開發、設計及維護。 3.需求分析、系統分析規劃。,ASP.NET、C#、Java、MS SQL、MySQL、Oracle、PL/SQL 系統架構規劃、系統整合分析 ,1.熟悉Java網站程式開發，具搜尋引擎/推薦系統系統服務開發經驗者佳。 2.有大型電子商務開發經驗者佳。 3.熟資料庫/ SQL語法及關聯式操作。  * 如經面試錄取後，報到時須繳交「體格檢查表(一般)」，請於報到前自行至醫療機構辦理體檢 *
iOS工程師,橙色數位股份有限公司,台北市大安區羅斯福路三段95號10樓之2,25.0225861,121.5263478,橙色數位是一間充滿歡笑與幹勁的公司，我們正在尋找經驗豐富且積極主動的技術高手，我們希望你能擁有的特質不需要是相關科系或是名校畢業，我們只在乎你的想法、你的能力，要有良好的溝通能力，能和優秀的夥伴密切協同工作，能夠清晰勇敢的表達自己的想法，你必需充滿創意，我們會給你最大的自由去打破常規，讓你帶給使用者最美好的經驗，你將享有最大的發揮空間和個人自由，你要略懂自我要求，有時限觀念和責任感，有解決問題的精神和能力，凡事我們喜歡聽到有可能，不習慣聽到沒辦法，樂於學習矽谷最新的網路技術，沒事愛玩Open Source，個性開朗活潑，最好有點幽默感，人有點瘋癲沒關係，因為公司的每個人都是這樣的，可行的英文閱讀能力，因為平常會看到的文件只會有英文的，平常喜歡逛國內外的新創網站，擁有好奇心和對網路熟悉，才有辦法明白使用者要什麼。  工作之餘會寫一些自己的程式作品或參加 Open Source Project。 具有創業家精神，能主動發現機會和市場需求並提出解決方案。   為什麼你該加入我們？ 我們很好玩，能夠讓你每天上班都很開心。 扁平的組織與順暢的溝通管道，只要你願意，隨時可以跟可愛的老闆共進晚餐。 充滿活力與衝勁的高速成長團隊，在這裡絕對不怕找不到自己的發展空間。 還有很多，來了你就會知道。  這麼棒的公司，你還不快來找我們聊聊！  我們對你的期待 你不只是工程師，你寫程式是為了解決人們的問題。 你熱衷於精進自己的技術能力，並與其他人交流分享。 你能夠適應快速成長的組織，不斷調整精進自己的職能。 你喜歡挑戰未知或困難的問題。   工作內容: 1.配合系統開發iOS平台APP (iPhone  iPod  iPAD) 2.協助發想手機APP的新應用  成就樂趣： 1、產品開發自主權，每位成員都參與產品設計討論 2、完全，跑Scrum，專案成員自訂進度時程 3、嘗試新技術的機會，我們沒有包袱。,Apple、Mac OS、iOS、C、Objective-C 不拘 ,1.精通至少一種物件導向程式設計語言 2.熟悉iOS應用程式開發（xCode開發環境、Objective-C） 3.熟悉資料庫設計及軟體開發 4.具備完整專案之開發經驗尤佳 具備以下觀念尤佳 (1)熟悉user behavior設計概念 (2)具備軟體上架經驗者尤佳（Apple App Store、Google Play、電信商市集）
知名第三方支付公司誠徵軟體測試工程師 (1年經驗者可！),新加坡商艾得克有限公司台灣分公司,台北市南港區,25.0312347,121.6111949,1.負責軟體測試、熟悉撰寫測試文件:test plan test case 2.能根據test plan&test case 進行驗證，使用Bug tracking tool 追蹤issue 3.具備團隊協作能力，能掌控追蹤專案品質及進度 4.具獨立完成系統環境部屬及搭建、產品版本管理及發布,不拘 不拘 ,1具備1年以上軟體測試工作經驗 2.熟悉scrum ，且精於開發工作中使用 3.熟悉Linux系統操作及MySQL資料庫 4.精通JMter  Selenium測試工具 5.有產品設計觀念 6.團體合作協調能力 7.有大型網站及手機app壓力測試及用戶行為測試經驗者優先 8.有java軟體開法者經驗優先
